order_id,client_id,client_type,product_name,quantity,status,revenue,waiting_time,processing_time,worker_name,message
356,10356,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,0.99621,0.05444,Servidor-10,"Compra completada correctamente."
1108,11108,VIP,"MacBook Air",1,ACCEPTED,1199.00,0.00490,0.04646,Servidor-2,"Compra completada correctamente."
381,10381,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.01659,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
1127,11127,VIP,"Smart TV 55",1,ACCEPTED,649.00,0.00014,0.04314,Servidor-11,"Compra completada correctamente."
364,10364,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.02773,0.03373,Servidor-6,"Compra completada correctamente."
368,10368,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.01876,0.03568,Servidor-4,"Compra completada correctamente."
363,10363,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.01555,0.04757,Servidor-7,"Compra completada correctamente."
365,10365,NORMAL,"Kindle",2,ACCEPTED,259.98,1.04765,0.04588,Servidor-5,"Compra completada correctamente."
374,10374,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.02663,0.03667,Servidor-9,"Compra completada correctamente."
369,10369,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.01765,0.04507,Servidor-3,"Compra completada correctamente."
371,10371,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.04612,0.04742,Servidor-8,"Compra completada correctamente."
376,10376,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.03766,0.04246,Servidor-1,"Compra completada correctamente."
392,10392,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.04429,0.00003,Servidor-1,"Pedido rechazado: stock insuficiente."
383,10383,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.04991,0.03650,Servidor-11,"Compra completada correctamente."
1168,11168,VIP,"iPhone 16",1,NO_STOCK,0.00,0.00009,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
1145,11145,VIP,"Smart TV 55",1,ACCEPTED,649.00,0.00449,0.04835,Servidor-12,"Compra completada correctamente."
382,10382,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.03388,0.04979,Servidor-2,"Compra completada correctamente."
377,10377,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.04708,0.05784,Servidor-10,"Compra completada correctamente."
384,10384,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.02755,0.05273,Servidor-6,"Compra completada correctamente."
386,10386,NORMAL,"Kindle",1,ACCEPTED,129.99,1.02909,0.05352,Servidor-4,"Compra completada correctamente."
389,10389,NORMAL,"Kindle",2,ACCEPTED,259.98,1.06734,0.04182,Servidor-9,"Compra completada correctamente."
394,10394,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.05029,0.03073,Servidor-11,"Compra completada correctamente."
388,10388,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.04300,0.05426,Servidor-5,"Compra completada correctamente."
391,10391,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.03052,0.04651,Servidor-8,"Compra completada correctamente."
405,10405,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.06521,0.00001,Servidor-8,"Pedido rechazado: stock insuficiente."
387,10387,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.02859,0.06664,Servidor-7,"Compra completada correctamente."
393,10393,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.04245,0.04642,Servidor-1,"Compra completada correctamente."
390,10390,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.03892,0.05511,Servidor-3,"Compra completada correctamente."
395,10395,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.07705,0.04613,Servidor-12,"Compra completada correctamente."
400,10400,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.07536,0.02843,Servidor-9,"Compra completada correctamente."
397,10397,NORMAL,"MacBook Air",1,PAYMENT_ERROR,0.00,1.04708,0.04719,Servidor-10,"Pedido cancelado: fallo en la pasarela de pago."
399,10399,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.06032,0.04015,Servidor-4,"Compra completada correctamente."
396,10396,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.04567,0.05649,Servidor-2,"Compra completada correctamente."
416,10416,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.08146,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
398,10398,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.05055,0.05473,Servidor-6,"Compra completada correctamente."
404,10404,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.06206,0.03922,Servidor-5,"Compra completada correctamente."
419,10419,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.11460,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
403,10403,NORMAL,"Kindle",2,ACCEPTED,259.98,1.05447,0.04505,Servidor-11,"Compra completada correctamente."
408,10408,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.07154,0.03553,Servidor-7,"Compra completada correctamente."
410,10410,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.06711,0.04096,Servidor-3,"Compra completada correctamente."
407,10407,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.09464,0.04923,Servidor-8,"Compra completada correctamente."
425,10425,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.12422,0.00001,Servidor-8,"Pedido rechazado: stock insuficiente."
412,10412,NORMAL,"Kindle",2,ACCEPTED,259.98,1.09322,0.03837,Servidor-9,"Compra completada correctamente."
409,10409,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.05600,0.05509,Servidor-1,"Compra completada correctamente."
428,10428,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.09484,0.00001,Servidor-1,"Pedido rechazado: stock insuficiente."
411,10411,NORMAL,"MacBook Air",1,ACCEPTED,1199.00,1.06416,0.05190,Servidor-12,"Compra completada correctamente."
414,10414,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.08496,0.03995,Servidor-4,"Compra completada correctamente."
421,10421,NORMAL,"MacBook Air",1,ACCEPTED,1199.00,1.07000,0.03695,Servidor-5,"Compra completada correctamente."
432,10432,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.10021,0.00001,Servidor-5,"Pedido rechazado: stock insuficiente."
413,10413,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.10589,0.05048,Servidor-10,"Compra completada correctamente."
418,10418,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.10127,0.04248,Servidor-6,"Compra completada correctamente."
423,10423,NORMAL,"Kindle",1,ACCEPTED,129.99,1.07585,0.03915,Servidor-7,"Compra completada correctamente."
436,10436,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.11177,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
437,10437,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.14195,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
417,10417,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.06686,0.05456,Servidor-2,"Compra completada correctamente."
422,10422,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.08212,0.04518,Servidor-11,"Compra completada correctamente."
427,10427,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.08718,0.03409,Servidor-9,"Compra completada correctamente."
429,10429,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.09018,0.03318,Servidor-1,"Compra completada correctamente."
443,10443,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.14699,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
424,10424,NORMAL,"MacBook Air",2,PAYMENT_ERROR,0.00,1.10265,0.04725,Servidor-3,"Pedido cancelado: fallo en la pasarela de pago."
426,10426,NORMAL,"Kindle",1,ACCEPTED,129.99,1.09032,0.04965,Servidor-8,"Compra completada correctamente."
448,10448,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.12244,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
449,10449,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.14241,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
450,10450,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.10375,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
451,10451,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.09484,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
431,10431,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.13427,0.03965,Servidor-4,"Compra completada correctamente."
433,10433,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.09693,0.03684,Servidor-5,"Compra completada correctamente."
454,10454,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.12660,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
438,10438,NORMAL,"Cafetera Deluxe",2,ACCEPTED,379.98,1.09504,0.02946,Servidor-7,"Compra completada correctamente."
435,10435,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.10011,0.03822,Servidor-6,"Compra completada correctamente."
434,10434,NORMAL,"Cafetera Deluxe",2,ACCEPTED,379.98,1.09702,0.04650,Servidor-10,"Compra completada correctamente."
442,10442,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.11914,0.03333,Servidor-9,"Compra completada correctamente."
461,10461,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.15261,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
439,10439,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.10006,0.04431,Servidor-2,"Compra completada correctamente."
463,10463,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.10537,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
430,10430,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.10733,0.06686,Servidor-12,"Compra completada correctamente."
465,10465,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.10611,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
441,10441,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.09807,0.04677,Servidor-11,"Compra completada correctamente."
446,10446,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.10940,0.03866,Servidor-1,"Compra completada correctamente."
452,10452,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.10910,0.04207,Servidor-8,"Compra completada correctamente."
470,10470,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.12241,0.00001,Servidor-8,"Pedido rechazado: stock insuficiente."
447,10447,NORMAL,"MacBook Air",1,ACCEPTED,1199.00,1.09874,0.04994,Servidor-3,"Compra completada correctamente."
472,10472,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.13177,0.00001,Servidor-3,"Pedido rechazado: stock insuficiente."
473,10473,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.16128,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
453,10453,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.09825,0.04855,Servidor-4,"Compra completada correctamente."
455,10455,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.14034,0.04495,Servidor-5,"Compra completada correctamente."
457,10457,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.09129,0.05081,Servidor-7,"Compra completada correctamente."
478,10478,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.13587,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
460,10460,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.13110,0.04253,Servidor-10,"Compra completada correctamente."
459,10459,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.09618,0.05454,Servidor-6,"Compra completada correctamente."
462,10462,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.11433,0.04855,Servidor-9,"Compra completada correctamente."
467,10467,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.15361,0.04336,Servidor-11,"Compra completada correctamente."
464,10464,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.12013,0.04871,Servidor-2,"Compra completada correctamente."
469,10469,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.10617,0.05050,Servidor-1,"Compra completada correctamente."
466,10466,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.13010,0.05333,Servidor-12,"Compra completada correctamente."
486,10486,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.13169,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
471,10471,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.11154,0.04493,Servidor-8,"Compra completada correctamente."
477,10477,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.11703,0.03858,Servidor-5,"Compra completada correctamente."
475,10475,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.12146,0.04576,Servidor-4,"Compra completada correctamente."
490,10490,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.16579,0.00001,Servidor-4,"Pedido rechazado: stock insuficiente."
474,10474,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.11162,0.05583,Servidor-3,"Compra completada correctamente."
492,10492,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.14278,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
479,10479,NORMAL,"MacBook Air",1,ACCEPTED,1199.00,1.17084,0.04094,Servidor-7,"Compra completada correctamente."
482,10482,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.13773,0.03457,Servidor-9,"Compra completada correctamente."
481,10481,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.12968,0.04089,Servidor-6,"Compra completada correctamente."
496,10496,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.17069,0.00001,Servidor-6,"Pedido rechazado: stock insuficiente."
484,10484,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.14759,0.03560,Servidor-2,"Compra completada correctamente."
480,10480,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.11654,0.05271,Servidor-10,"Compra completada correctamente."
483,10483,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.12662,0.04590,Servidor-11,"Compra completada correctamente."
488,10488,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.14642,0.03767,Servidor-8,"Compra completada correctamente."
485,10485,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.18327,0.04346,Servidor-1,"Compra completada correctamente."
487,10487,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.13159,0.05205,Servidor-12,"Compra completada correctamente."
489,10489,NORMAL,"Kindle",2,ACCEPTED,259.98,1.13564,0.04560,Servidor-5,"Compra completada correctamente."
494,10494,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.15517,0.03663,Servidor-7,"Compra completada correctamente."
491,10491,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.18772,0.04417,Servidor-4,"Compra completada correctamente."
509,10509,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.21162,0.00001,Servidor-4,"Pedido rechazado: stock insuficiente."
511,10511,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.16049,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
512,10512,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.16947,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
493,10493,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.13732,0.05207,Servidor-3,"Compra completada correctamente."
498,10498,NORMAL,"Cafetera Deluxe",1,ACCEPTED,189.99,1.14661,0.04261,Servidor-2,"Compra completada correctamente."
495,10495,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.13741,0.05485,Servidor-9,"Compra completada correctamente."
497,10497,NORMAL,"Kindle",2,PAYMENT_ERROR,0.00,1.18659,0.05513,Servidor-6,"Pedido cancelado: fallo en la pasarela de pago."
518,10518,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.17862,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
519,10519,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.17552,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
502,10502,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.16961,0.05022,Servidor-11,"Compra completada correctamente."
505,10505,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.14811,0.04508,Servidor-1,"Compra completada correctamente."
522,10522,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.17052,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
499,10499,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.14183,0.05546,Servidor-10,"Compra completada correctamente."
524,10524,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.18094,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
525,10525,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.17231,0.00268,Servidor-10,"Pedido rechazado: stock insuficiente."
526,10526,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.18546,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
504,10504,NORMAL,"Kindle",2,ACCEPTED,259.98,1.14909,0.05189,Servidor-8,"Compra completada correctamente."
507,10507,NORMAL,"Kindle",2,ACCEPTED,259.98,1.16095,0.04046,Servidor-5,"Compra completada correctamente."
529,10529,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.17064,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
513,10513,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.16053,0.04074,Servidor-4,"Compra completada correctamente."
506,10506,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.17307,0.05020,Servidor-12,"Compra completada correctamente."
508,10508,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.17911,0.05479,Servidor-7,"Compra completada correctamente."
534,10534,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.18197,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
535,10535,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.17291,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
537,10537,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.16944,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
517,10517,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.17185,0.03929,Servidor-9,"Compra completada correctamente."
539,10539,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.22060,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
516,10516,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.15590,0.04762,Servidor-2,"Compra completada correctamente."
541,10541,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.16671,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
543,10543,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.17484,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
514,10514,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.18063,0.04990,Servidor-3,"Compra completada correctamente."
545,10545,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.21697,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
546,10546,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.17478,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
547,10547,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.16284,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
520,10520,NORMAL,"PlayStation 5",1,ACCEPTED,499.99,1.18144,0.04451,Servidor-6,"Compra completada correctamente."
521,10521,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.22238,0.04158,Servidor-11,"Compra completada correctamente."
550,10550,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.19096,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
528,10528,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.17043,0.03603,Servidor-8,"Compra completada correctamente."
523,10523,NORMAL,"PlayStation 5",2,ACCEPTED,999.98,1.17366,0.04880,Servidor-1,"Compra completada correctamente."
530,10530,NORMAL,"Cafetera Deluxe",1,ACCEPTED,189.99,1.18250,0.04269,Servidor-5,"Compra completada correctamente."
554,10554,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.18655,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
555,10555,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.18452,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
556,10556,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.18990,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
527,10527,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.21768,0.04701,Servidor-10,"Compra completada correctamente."
558,10558,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.17004,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
531,10531,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.17440,0.04811,Servidor-4,"Compra completada correctamente."
560,10560,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.18502,0.00001,Servidor-4,"Pedido rechazado: stock insuficiente."
561,10561,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.18947,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
562,10562,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.19973,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
563,10563,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.22749,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
564,10564,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.17896,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
565,10565,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.17396,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
566,10566,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.18141,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
533,10533,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.21729,0.04807,Servidor-12,"Compra completada correctamente."
568,10568,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.19530,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
569,10569,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.21734,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
538,10538,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.19175,0.04419,Servidor-7,"Compra completada correctamente."
540,10540,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.18327,0.03793,Servidor-9,"Compra completada correctamente."
544,10544,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.19217,0.04031,Servidor-2,"Compra completada correctamente."
549,10549,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.17958,0.03497,Servidor-6,"Compra completada correctamente."
548,10548,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.17882,0.05386,Servidor-3,"Compra completada correctamente."
578,10578,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.19058,0.00001,Servidor-3,"Pedido rechazado: stock insuficiente."
553,10553,NORMAL,"Cafetera Deluxe",1,ACCEPTED,189.99,1.17642,0.03530,Servidor-1,"Compra completada correctamente."
580,10580,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.20458,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
557,10557,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.22379,0.04139,Servidor-5,"Compra completada correctamente."
584,10584,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.18879,0.00001,Servidor-5,"Pedido rechazado: stock insuficiente."
585,10585,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.18177,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
586,10586,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.20317,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
552,10552,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.17318,0.05143,Servidor-8,"Compra completada correctamente."
571,10571,NORMAL,"Kindle",1,ACCEPTED,129.99,1.16594,0.02602,Servidor-7,"Compra completada correctamente."
559,10559,NORMAL,"Kindle",2,ACCEPTED,259.98,1.17040,0.05181,Servidor-10,"Compra completada correctamente."
593,10593,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.22490,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
570,10570,NORMAL,"Nintendo Switch",2,PAYMENT_ERROR,0.00,1.17490,0.03972,Servidor-12,"Pedido cancelado: fallo en la pasarela de pago."
551,10551,NORMAL,"Smart TV 55",1,PAYMENT_ERROR,0.00,1.22072,0.06316,Servidor-11,"Pedido cancelado: fallo en la pasarela de pago."
597,10597,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.18154,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
574,10574,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.19559,0.03681,Servidor-9,"Compra completada correctamente."
567,10567,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.17938,0.04286,Servidor-4,"Compra completada correctamente."
583,10583,NORMAL,"Kindle",1,ACCEPTED,129.99,1.16773,0.02900,Servidor-1,"Compra completada correctamente."
577,10577,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.16083,0.05364,Servidor-6,"Compra completada correctamente."
602,10602,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.19007,0.00001,Servidor-6,"Pedido rechazado: stock insuficiente."
605,10605,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.23435,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
606,10606,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.18706,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
579,10579,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.17800,0.04413,Servidor-3,"Compra completada correctamente."
609,10609,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.18856,0.00001,Servidor-3,"Pedido rechazado: stock insuficiente."
575,10575,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.21512,0.05794,Servidor-2,"Compra completada correctamente."
598,10598,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.18917,0.03017,Servidor-11,"Compra completada correctamente."
590,10590,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.17795,0.04141,Servidor-8,"Compra completada correctamente."
613,10613,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.17693,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
614,10614,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.18618,0.00001,Servidor-8,"Pedido rechazado: stock insuficiente."
615,10615,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.18115,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
616,10616,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.20560,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
617,10617,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.21643,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
587,10587,NORMAL,"Kindle",2,ACCEPTED,259.98,1.21992,0.04676,Servidor-5,"Compra completada correctamente."
591,10591,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.17681,0.04874,Servidor-7,"Compra completada correctamente."
595,10595,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.17476,0.04599,Servidor-12,"Compra completada correctamente."
594,10594,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.17754,0.04850,Servidor-10,"Compra completada correctamente."
599,10599,NORMAL,"Kindle",1,ACCEPTED,129.99,1.22048,0.04554,Servidor-9,"Compra completada correctamente."
